2015031010000597두4287 0.9624060150375939 0.7448829431438128 0.8397873383356586 0.7238219044523887
20150310100022경북15바1925 0.8473053892215568 0.7939781338578122 0.8197754285372991 0.6945927481592065
2015031010002729도3958 1.0 0.08242501922583953 0.15229695870258186 0.08242501922583953
20150310100037경북15바2331 0.925520114709304 0.9967948717948718 0.9598361460656819 0.9227739864591482
2015031010004132구1682 1.0 0.8288409703504043 0.9064112011790715 0.8288409703504043
2015031010004966부9792 1.0 0.8584656084656085 0.9238434163701068 0.8584656084656085
2015031010010021거7106 0.910958904109589 0.3467008675342009 0.5022506872904142 0.33533695060209373
2015031010010626부3583 1.0 0.8458605790337115 0.9164945485498266 0.8458605790337115
20150310100107경북15바1374 0.39404211607601436 0.9572649572649573 0.5582783023158507 0.3872302839116719
2015031010012631다7442 0.9133858267716536 0.652688743946477 0.7613387755102041 0.6146464912743186
20150310100132경북15바1835 0.9450340567083796 0.6767241379310345 0.7886839844008195 0.6510968023573066
20150310100138경북11바8678 0.696956065377118 0.9572649572649573 0.806629354852705 0.6759252526721442
20150310100144경북15바1110 0.7574916759156493 0.9813084112149533 0.8549953022236141 0.7467177242888403
2015031010015060러3956 1.0 0.8705286483064261 0.9307835505161618 0.8705286483064261
2015031010015641어7667 1.0 0.7662130116506857 0.8676337526633782 0.7662130116506857
2015031010020615마6503 0.9221556886227545 0.9095541401273886 0.915811567164179 0.8446977844697785
2015031010023802러8538 0.9833333333333333 0.6432667335236185 0.7777518692968957 0.6363289497112914
2015031010024496거8359 0.9195402298850575 0.6491140917370426 0.761017278198408 0.6142275148856158
2015031010025196구8036 1.0 0.7582993593476994 0.8625372639947002 0.7582993593476994
2015031010025423다3068 1.0 0.8331757289204098 0.908997119889954 0.8331757289204098
2015031010032661수8770 1.0 0.8437273511647972 0.915240911983827 0.8437273511647972
2015031010032667소2193 1.0 0.7477604028624437 0.8556783889116357 0.7477604028624437
20150310100336경북15바2331 0.9233128834355828 0.8028694968553459 0.8588892559997598 0.7526782659050828
2015031010034631부9603 1.0 0.8329131652661065 0.9088408344158325 0.8329131652661065
20150310100400경북11바8678 0.7237569060773481 0.9067796610169492 0.8049964106245513 0.6736351403306421
2015031010041761수8149 1.0 0.8500513522766175 0.9189489267209474 0.8500513522766175
20150310100418경북11바8203 0.7205882352941176 0.9117202755978041 0.8049641352613003 0.6735899390243902
2015031010043902더5519 0.8985507246376812 0.6684931506849315 0.7666345715299246 0.6215794231243323
2015031010043997어3378 1.0 0.6447863247863248 0.7840365828310123 0.6447863247863248
20150310100445서울82바7317 0.9902912621359223 0.8644731788503393 0.9231147809919614 0.8572081450261514
20150310100457경북15바1835 0.8463855421686747 0.875333757151939 0.8606162885180323 0.7553349059191399
2015031010050302더5519 0.953125 0.6165737643998513 0.7487702513651339 0.5984274688018466
2015031010050402루9156 1.0 0.8752132585912746 0.9334546399792045 0.8752132585912746
2015031010050952버8739 0.9711538461538461 0.9256064690026954 0.9478332873309412 0.9008394543546695
2015031010051069허4544 1.0 0.8675652253238461 0.9290869347531414 0.8675652253238461
2015031010051638머1989 1.0 0.9413407821229051 0.9697841726618706 0.9413407821229051
2015031010052242로1269 1.0 0.9144385026737968 0.9553072625698323 0.9144385026737968
2015031010052755허7180 1.0 0.9095901453510341 0.9526548380713674 0.9095901453510341
2015031010053948루9664 0.9818181818181818 0.9506849315068493 0.9660007732955277 0.9342374233434712
2015031010055866저7556 0.954954954954955 0.9613259668508287 0.9581298701298702 0.919625049860391
20150310100610경북14고7288 0.6263616557734205 0.9568524901937477 0.7571126263813779 0.6091562618236852
20150310100619경북15바1112 0.8236898499902591 0.9655172413793104 0.8889823380992431 0.8001514004542014
20150310100624경북11바8203 0.7395209580838323 0.8245614035087719 0.7797293212882426 0.6389806252752092
2015031010062714고6954 1.0 0.1319507818508075 0.2331387264648734 0.1319507818508075
2015031010064778조6592 1.0 0.9361111111111111 0.9670014347202296 0.9361111111111111
2015031010065365마9797 0.9516539440203562 0.6474517150054906 0.7706182198405437 0.6268339357856687
20150310100706경북41모1339 0.865546218487395 0.0686490643424763 0.12720881626448793 0.06792471972809822
20150310100708경북15바1374 0.4578313253012048 0.8384615384615385 0.5922642453707013 0.4207211782630777
2015031010071966저7556 1.0 0.8225940841549785 0.9026629585888986 0.8225940841549785
2015031010072654어7522 0.5672268907563025 0.8816326530612245 0.6903163950143815 0.527086383601757
2015031010072802루9156 1.0 0.8070317939197029 0.8932126115713093 0.8070317939197029
2015031010073431다7442 0.0 0.0 0.0 0.0
